file,week_ended,trigger,source,pre_close,post_close,change_pct,identified
genelabs_technologies_inc_ca_GNLB.md,2008-03-14,not identified in filings or news,Not identified,1.03,0.8,-22.3,False
genelabs_technologies_inc_ca_GNLB.md,2008-08-01,not identified in filings or news,Not identified,0.58,0.46,-20.7,False
genelabs_technologies_inc_ca_GNLB.md,2008-08-15,not identified in filings or news,Not identified,0.55,0.44,-20.0,False
genelabs_technologies_inc_ca_GNLB.md,2008-09-05,not identified in filings or news,Not identified,0.46,0.58,26.1,False
genelabs_technologies_inc_ca_GNLB.md,2008-09-12,not identified in filings or news,Not identified,0.58,0.46,-20.7,False
genelabs_technologies_inc_ca_GNLB.md,2008-10-24,not identified in filings or news,Not identified,0.4,0.29,-27.5,False
genelabs_technologies_inc_ca_GNLB.md,2008-10-31,not identified in filings or news,Not identified,0.29,1.23,324.1,False
genentech_inc_DNA.md,,Trigger event,Event source,,,,True
generation_bio_co_GBIO.md,,Trigger event,Event source,,,,True
generation_bio_co_GBIO.md,2024-03-01,not identified in filings or news,Not identified,2.11,2.62,24.2,False
generation_bio_co_GBIO.md,2024-03-08,not identified in filings or news,Not identified,2.62,3.51,34.0,False
generation_bio_co_GBIO.md,2024-03-29,not identified in filings or news,Not identified,3.33,4.07,22.2,False
generation_bio_co_GBIO.md,2024-04-19,not identified in filings or news,Not identified,3.7,2.8,-24.3,False
generation_bio_co_GBIO.md,2024-05-17,not identified in filings or news,Not identified,2.99,3.66,22.4,False
generation_bio_co_GBIO.md,2024-07-05,not identified in filings or news,Not identified,2.82,2.16,-23.4,False
generation_bio_co_GBIO.md,2024-07-12,not identified in filings or news,Not identified,2.16,2.73,26.4,False
generation_bio_co_GBIO.md,2024-07-26,not identified in filings or news,Not identified,2.88,3.51,21.9,False
generation_bio_co_GBIO.md,2024-08-09,not identified in filings or news,Not identified,2.97,2.35,-20.9,False
generation_bio_co_GBIO.md,2024-11-15,not identified in filings or news,Not identified,2.26,1.54,-31.9,False
generation_bio_co_GBIO.md,2025-06-27,not identified in filings or news,Not identified,0.38,0.3,-21.1,False
generation_bio_co_GBIO.md,2025-07-25,not identified in filings or news,Not identified,0.41,4.61,1035.5,False
generation_bio_co_GBIO.md,2025-08-15,not identified in filings or news,Not identified,4.1,6.29,53.4,False
genzyme_corp_genz.md,,Trigger event,Event source,,,,True
genzyme_corp_genz.md,2008-10-31,not identified in filings or news,Not identified,14.63,18.6,27.1,False
genzyme_corp_genz.md,2020-04-10,not identified in filings or news,Not identified,23.74,29.01,22.2,False
greenlight_biosciences_holdings_pbc_GRNA.md,,Trigger event,Event source,,,,True
greenlight_biosciences_holdings_pbc_GRNA.md,2022-02-18,not identified in filings or news,Not identified,9.08,6.57,-27.6,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-03-04,not identified in filings or news,Not identified,6.66,4.92,-26.1,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-03-11,not identified in filings or news,Not identified,4.92,9.98,102.8,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-03-18,not identified in filings or news,Not identified,9.98,12.37,23.9,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-03-25,not identified in filings or news,Not identified,12.37,9.15,-26.0,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-06-10,not identified in filings or news,Not identified,8.08,4.55,-43.7,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-06-24,not identified in filings or news,Not identified,4.24,2.72,-35.8,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-08-05,not identified in filings or news,Not identified,2.12,3.63,71.2,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-09-02,not identified in filings or news,Not identified,3.3,2.36,-28.5,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-09-30,not identified in filings or news,Not identified,1.92,2.32,20.8,False
greenlight_biosciences_holdings_pbc_GRNA.md,2022-11-18,not identified in filings or news,Not identified,1.91,1.32,-30.9,False
greenlight_biosciences_holdings_pbc_GRNA.md,2023-02-10,not identified in filings or news,Not identified,1.11,0.84,-24.3,False
greenlight_biosciences_holdings_pbc_GRNA.md,2023-02-24,not identified in filings or news,Not identified,0.76,0.57,-24.9,False
greenlight_biosciences_holdings_pbc_GRNA.md,2023-03-10,not identified in filings or news,Not identified,0.52,0.37,-29.1,False
greenlight_biosciences_holdings_pbc_GRNA.md,2023-04-21,not identified in filings or news,Not identified,0.46,0.36,-22.7,False
greenlight_biosciences_holdings_pbc_GRNA.md,2023-05-05,not identified in filings or news,Not identified,0.32,0.24,-25.8,False
greenlight_biosciences_holdings_pbc_GRNA.md,2023-06-02,not identified in filings or news,Not identified,0.2,0.29,47.4,False
hillevax_inc_HLVX.md,,Trigger event,Event source,,,,True
hillevax_inc_HLVX.md,2024-03-01,not identified in filings or news,Not identified,15.82,19.0,20.1,False
hillevax_inc_HLVX.md,2024-07-12,not identified in filings or news,Not identified,14.06,1.75,-87.6,False
hyperion_therapeutics_inc_HPTX.md,,Trigger event,Event source,,,,True
hyperion_therapeutics_inc_HPTX.md,2013-11-15,not identified in filings or news,Not identified,20.23,25.12,24.2,False
icagen_inc_ICGN.md,,Trigger event,Event source,,,,True
icagen_inc_ICGN.md,2009-07-31,not identified in filings or news,Not identified,3.2,5.04,57.5,False
icagen_inc_ICGN.md,2009-08-14,not identified in filings or news,Not identified,4.8,5.92,23.3,False
icagen_inc_ICGN.md,2009-08-28,not identified in filings or news,Not identified,5.68,7.2,26.8,False
icagen_inc_ICGN.md,2009-09-04,not identified in filings or news,Not identified,7.2,9.52,32.2,False
icagen_inc_ICGN.md,2009-10-30,not identified in filings or news,Not identified,6.64,3.6,-45.8,False
icagen_inc_ICGN.md,2010-01-08,not identified in filings or news,Not identified,3.6,5.28,46.7,False
icagen_inc_ICGN.md,2010-01-15,not identified in filings or news,Not identified,5.28,7.2,36.4,False
icagen_inc_ICGN.md,2010-03-19,not identified in filings or news,Not identified,4.48,6.24,39.3,False
icagen_inc_ICGN.md,2010-05-07,not identified in filings or news,Not identified,5.44,4.16,-23.5,False
icagen_inc_ICGN.md,2010-06-18,not identified in filings or news,Not identified,4.32,3.36,-22.2,False
icagen_inc_ICGN.md,2010-07-23,not identified in filings or news,Not identified,2.48,3.04,22.6,False
icagen_inc_ICGN.md,2010-09-17,not identified in filings or news,Not identified,2.0,1.12,-44.0,False
icagen_inc_ICGN.md,2010-12-03,not identified in filings or news,Not identified,1.1,1.77,60.9,False
icagen_inc_ICGN.md,2010-12-24,not identified in filings or news,Not identified,1.45,1.76,21.4,False
icagen_inc_ICGN.md,2011-01-21,not identified in filings or news,Not identified,2.0,2.49,24.5,False
icagen_inc_ICGN.md,2011-02-04,not identified in filings or news,Not identified,2.94,3.72,26.5,False
icagen_inc_ICGN.md,2011-07-01,not identified in filings or news,Not identified,2.4,5.96,148.3,False
icagen_inc_ICGN.md,2011-07-15,not identified in filings or news,Not identified,5.86,7.43,26.8,False
icosavax_inc_ICVX.md,,Trigger event,Event source,,,,True
icosavax_inc_ICVX.md,2022-01-07,not identified in filings or news,Not identified,22.88,18.09,-20.9,False
icosavax_inc_ICVX.md,2022-03-25,not identified in filings or news,Not identified,14.65,4.41,-69.9,False
icosavax_inc_ICVX.md,2022-04-01,not identified in filings or news,Not identified,4.41,6.78,53.7,False
icosavax_inc_ICVX.md,2022-04-08,not identified in filings or news,Not identified,6.78,9.1,34.2,False
icosavax_inc_ICVX.md,2022-05-27,not identified in filings or news,Not identified,7.89,10.23,29.7,False
icosavax_inc_ICVX.md,2022-06-03,not identified in filings or news,Not identified,10.23,6.2,-39.4,False
icosavax_inc_ICVX.md,2022-06-17,not identified in filings or news,Not identified,6.25,8.19,31.0,False
icosavax_inc_ICVX.md,2022-07-01,not identified in filings or news,Not identified,8.83,6.44,-27.1,False
icosavax_inc_ICVX.md,2022-07-08,not identified in filings or news,Not identified,6.44,7.93,23.1,False
icosavax_inc_ICVX.md,2022-08-05,not identified in filings or news,Not identified,7.0,8.59,22.7,False
icosavax_inc_ICVX.md,2022-08-19,not identified in filings or news,Not identified,8.98,6.33,-29.5,False
icosavax_inc_ICVX.md,2022-12-16,not identified in filings or news,Not identified,3.8,9.98,162.6,False
icosavax_inc_ICVX.md,2022-12-30,not identified in filings or news,Not identified,10.97,7.94,-27.6,False
icosavax_inc_ICVX.md,2023-01-13,not identified in filings or news,Not identified,8.55,10.46,22.3,False
icosavax_inc_ICVX.md,2023-05-05,not identified in filings or news,Not identified,5.51,6.7,21.6,False
icosavax_inc_ICVX.md,2023-05-26,not identified in filings or news,Not identified,8.16,9.9,21.3,False
icosavax_inc_ICVX.md,2023-11-17,not identified in filings or news,Not identified,6.85,11.24,64.1,False
icosavax_inc_ICVX.md,2023-12-15,not identified in filings or news,Not identified,10.51,15.68,49.2,False
idenix_pharmaceuticals_inc_IDIX.md,,Trigger event,Event source,,,,True
idenix_pharmaceuticals_inc_IDIX.md,2012-08-03,not identified in filings or news,Not identified,10.78,8.15,-24.4,False
idenix_pharmaceuticals_inc_IDIX.md,2012-08-17,not identified in filings or news,Not identified,7.99,5.9,-26.2,False
idenix_pharmaceuticals_inc_IDIX.md,2013-03-29,not identified in filings or news,Not identified,4.6,3.54,-23.0,False
idenix_pharmaceuticals_inc_IDIX.md,2013-06-21,not identified in filings or news,Not identified,5.18,3.56,-31.4,False
idenix_pharmaceuticals_inc_IDIX.md,2013-10-11,not identified in filings or news,Not identified,4.89,3.72,-23.9,False
idenix_pharmaceuticals_inc_IDIX.md,2013-11-01,not identified in filings or news,Not identified,3.67,4.62,25.7,False
idenix_pharmaceuticals_inc_IDIX.md,2013-12-20,not identified in filings or news,Not identified,4.41,5.39,22.2,False
idenix_pharmaceuticals_inc_IDIX.md,2013-12-27,not identified in filings or news,Not identified,5.39,6.55,21.5,False
idenix_pharmaceuticals_inc_IDIX.md,2014-01-17,not identified in filings or news,Not identified,6.54,8.01,22.5,False
idenix_pharmaceuticals_inc_IDIX.md,2014-06-13,not identified in filings or news,Not identified,7.23,23.64,227.0,False
idm_pharma_inc_IDMI.md,,Trigger event,Event source,,,,True
idm_pharma_inc_IDMI.md,2007-06-15,not identified in filings or news,Not identified,4.25,3.38,-20.5,False
idm_pharma_inc_IDMI.md,2007-12-07,not identified in filings or news,Not identified,1.08,1.48,37.0,False
idm_pharma_inc_IDMI.md,2007-12-14,not identified in filings or news,Not identified,1.48,1.05,-29.1,False
idm_pharma_inc_IDMI.md,2008-02-08,not identified in filings or news,Not identified,0.79,1.68,112.7,False
idm_pharma_inc_IDMI.md,2008-02-15,not identified in filings or news,Not identified,1.68,3.05,81.5,False
idm_pharma_inc_IDMI.md,2008-02-22,not identified in filings or news,Not identified,3.05,2.4,-21.3,False
idm_pharma_inc_IDMI.md,2008-08-01,not identified in filings or news,Not identified,2.03,2.51,23.6,False
idm_pharma_inc_IDMI.md,2008-08-15,not identified in filings or news,Not identified,2.51,3.23,28.7,False
idm_pharma_inc_IDMI.md,2009-03-20,not identified in filings or news,Not identified,1.55,2.21,42.6,False
idm_pharma_inc_IDMI.md,2009-05-22,not identified in filings or news,Not identified,1.7,2.61,53.5,False
igm_biosciences_inc_IGMS.md,,Trigger event,Event source,,,,True
igm_biosciences_inc_IGMS.md,2023-10-06,not identified in filings or news,Not identified,8.35,5.98,-28.4,False
igm_biosciences_inc_IGMS.md,2023-10-13,not identified in filings or news,Not identified,5.98,4.41,-26.3,False
igm_biosciences_inc_IGMS.md,2023-11-17,not identified in filings or news,Not identified,4.51,6.01,33.3,False
igm_biosciences_inc_IGMS.md,2023-12-22,not identified in filings or news,Not identified,6.6,8.36,26.7,False
igm_biosciences_inc_IGMS.md,2024-01-05,not identified in filings or news,Not identified,8.31,10.11,21.7,False
igm_biosciences_inc_IGMS.md,2024-02-09,not identified in filings or news,Not identified,11.49,14.5,26.2,False
igm_biosciences_inc_IGMS.md,2024-02-23,not identified in filings or news,Not identified,17.36,12.94,-25.5,False
igm_biosciences_inc_IGMS.md,2024-04-19,not identified in filings or news,Not identified,9.16,7.2,-21.4,False
igm_biosciences_inc_IGMS.md,2024-04-26,not identified in filings or news,Not identified,7.2,9.4,30.6,False
igm_biosciences_inc_IGMS.md,2024-07-12,not identified in filings or news,Not identified,6.28,9.64,53.5,False
igm_biosciences_inc_IGMS.md,2024-08-02,not identified in filings or news,Not identified,11.18,8.75,-21.7,False
igm_biosciences_inc_IGMS.md,2024-09-13,not identified in filings or news,Not identified,9.31,12.3,32.1,False
igm_biosciences_inc_IGMS.md,2024-09-20,not identified in filings or news,Not identified,12.3,16.16,31.4,False
igm_biosciences_inc_IGMS.md,2024-11-15,not identified in filings or news,Not identified,13.03,9.47,-27.3,False
igm_biosciences_inc_IGMS.md,2024-12-13,not identified in filings or news,Not identified,10.31,7.17,-30.5,False
igm_biosciences_inc_IGMS.md,2025-01-10,not identified in filings or news,Not identified,6.56,2.09,-68.1,False
igm_biosciences_inc_IGMS.md,2025-07-04,not identified in filings or news,Not identified,1.08,1.36,25.9,False
ignyta_inc_RXDX.md,,Trigger event,Event source,,,,True
ignyta_inc_RXDX.md,2016-03-18,not identified in filings or news,Not identified,7.14,5.5,-23.0,False
ignyta_inc_RXDX.md,2016-06-10,not identified in filings or news,Not identified,7.33,5.79,-21.1,False
ignyta_inc_RXDX.md,2016-11-11,not identified in filings or news,Not identified,4.25,6.65,56.5,False
ignyta_inc_RXDX.md,2017-02-03,not identified in filings or news,Not identified,4.9,6.2,26.5,False
ignyta_inc_RXDX.md,2017-02-10,not identified in filings or news,Not identified,6.2,7.75,25.0,False
ignyta_inc_RXDX.md,2017-02-17,not identified in filings or news,Not identified,7.75,9.6,23.9,False
ignyta_inc_RXDX.md,2017-06-16,not identified in filings or news,Not identified,7.8,9.85,26.3,False
ignyta_inc_RXDX.md,2017-09-01,not identified in filings or news,Not identified,9.3,11.75,26.3,False
ignyta_inc_RXDX.md,2017-12-22,not identified in filings or news,Not identified,15.25,26.85,76.1,False
imago_biosciences_inc_IMGO.md,,Trigger event,Event source,,,,True
imago_biosciences_inc_IMGO.md,2021-08-06,not identified in filings or news,Not identified,18.32,24.49,33.7,False
imago_biosciences_inc_IMGO.md,2021-08-27,not identified in filings or news,Not identified,20.38,25.45,24.9,False
imago_biosciences_inc_IMGO.md,2022-11-25,not identified in filings or news,Not identified,17.4,35.66,104.9,False
immune_design_corp_imdz.md,,Trigger event,Event source,,,,True
immune_design_corp_imdz.md,2017-06-23,"Positive G100 + pembrolizumab Phase 1/2 combination data for follicular lymphoma presented at ASCO 2017 (June 4-8, 2017); ""Immune Design Updates Positive Data from Lead Cancer Immunotherapy Programs at ASCO Annual Meeting"" (June 5, 2017)","Company news, GlobeNewswire 2017-06-05",7.2,9.65,34.0,True
immune_design_corp_imdz.md,2017-08-31,"CMB305 + checkpoint inhibitor data at ESMO 2017 (September 2017): ""Immune Design Announces New CMB305 + Checkpoint Inhibitor Topline Data"" (August 30, 2017) and ""New Randomized Data From CMB305 + Checkpoint Inhibitor Study Demonstrate Greater Clinical Benefit"" (September 8, 2017)","Company news, GlobeNewswire 2017-08-30 and 2017-09-08",8.15,11.0,34.9,True
immune_design_corp_imdz.md,2017-10-20,"Immune Design priced $80.0 million public offering of common stock at approximately $5.50/share (October 25, 2017); offering announced October 23, 2017","Company news, GlobeNewswire 2017-10-23 and 2017-10-25; 8-K accession 0001193125-17-316770 and 0001193125-17-319400",10.95,5.2,-52.5,True
immune_design_corp_imdz.md,2017-10-27,Continued post-offering selling; offering settlement and dilution absorption.,"Company news, public offering priced October 25, 2017",5.2,4.1,-21.2,True
immune_design_corp_imdz.md,2018-10-12,"Immune Design announced discontinuation of Phase 3 SYNOVATE CMB305 trial and prioritization of G100 (October 11, 2018); approximately 20% workforce reduction announced.","Company news, GlobeNewswire 2018-10-11; SC 14D9 accession 0001193125-19-063377, Item 4(i)",3.17,1.85,-41.6,True
